"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"ERS_Exempt_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"DNK";"DEU302520207";NA;"MOD";20030321;20040229;"AS21";"AS21";"SUSANNE HIMMELBLÅ";"16026";"";"OWXZ";"Y";"Y";"N";"";"";"";NA;"TO";"OTB";"OTM";"";"";NA;NA;"18.41";"15.94";"52.60";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20040301;20070626;"AS21";"AS21";"SUSANNE HIMMELBLÅ";"16026";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"OTM";"";"";NA;NA;"18.41";"15.94";"52.60";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"RET";20070627;20070716;"AS21";"AS21";"SUSANNE HIMMELBLÅ";"16026";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"OTM";"";"";NA;NA;"18.41";"15.94";"52.60";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"CHA";20070717;20090618;"FN370";"FN370";"SUSANNE H";"12001";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"OTB";"";"";NA;NA;"18.41";"15.94";"52.60";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20090619;20100715;"FN370";"FN370";"SUSANNE H";"12001";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"OTB";"";"";NA;NA;"18.41";"15.94";"52.60";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20100716;20100809;"FN370";"FN370";"SUSANNE H";"12001";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"OTB";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20100810;20150721;"FN370";"FN370";"SUSANNE H";"12001";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"SDN";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20150722;20150802;"FN370";"FN370";"SUSANNE H";"12001";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"SDN";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20150803;20160105;"FN226";"FN226";"ANDREA KLITBO";"12002";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"NO";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20160106;20160106;"FN226";"FN226";"ANDREA KLITBO";"12002";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"NO";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"MOD";20160107;20180824;"FN226";"FN226";"ANDREA KLITBO";"12002";"";"OWXZ";"Y";"Y";"Y";"";"";"";NA;"TO";"OTB";"OTB";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"220.00";"11.00";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302520207";NA;"RET";20180825;20180825;"";"FN226";"ANDREA KLITBO";"12002";"";"OWXZ";"Y";"Y";"Y";"Y";"";"Y";NA;"TO";"OTB";"OTB";"";"";NA;NA;"18.60";"15.94";"79.80";"0.00";"0.00";"219.92";"11.03";2;"2002-01-01";"MFL";"";"";"";"1982-01-01"
"DNK";"DEU302540207";9034080;"IMP";20021111;20021231;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NO";"NK";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"4B3";"DEU";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20030101;20041128;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NO";"NK";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"MFL";"DEU";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20041129;20061231;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NK";"NO";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20070101;20080227;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NO";"NK";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20080228;20080331;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NO";"NK";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20080401;20080428;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NK";"NO";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"RET";20080429;20080429;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TUB";"OTB";"NK";"NO";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"1000.00";"441.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"CHA";20091222;20100413;"DEU302540207";"L711";"MICHELLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";NA;"TOX";"OTB";"NO";"";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"500.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20100414;20100609;"DEU302540207";"L153";"MALLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TUB";"OTB";"NO";"";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"500.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20100610;20100714;"DEU302540207";"L153";"MALLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TOX";"OTB";"NO";"";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"500.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20100715;20121108;"DEU302540207";"L153";"MALLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TOX";"OTB";"NO";"";"";NA;NA;"39.30";"39.30";"514.00";"0.00";"0.00";"500.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20121109;20160427;"DEU302540207";"L153";"MALLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TU";"OTB";"NO";"";"";NA;NA;"37.52";"37.52";"340.00";"0.00";"0.00";"500.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20160428;20221017;"DEU302540207";"L153";"MALLE";"23001";"";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TOX";"OTB";"NO";"";"";NA;NA;"43.80";"43.80";"620.00";"0.00";"0.00";"500.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"MOD";20221018;20230822;"DEU302540207";"L153";"MALLE";"DKTHN";"Thyborøn";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TOX";"OTB";"NO";"";"";NA;NA;"43.80";"43.80";"620.00";"0.00";"0.00";"1325.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302540207";9034080;"DES";20230823;20230823;"DEU302540207";"L153";"MALLE";"DKTHN";"Thyborøn";"OUOT";"Y";"Y";"Y";"Y";"";"Y";220166000;"TOX";"OTB";"NO";"";"";NA;NA;"43.80";"43.80";"620.00";"0.00";"0.00";"1325.00";"0.00";2;"1992-01-01";"MFL";"";"";"";"1992-01-01"
"DNK";"DEU302640234";NA;"IMP";20050914;20061231;"DEU302640234";"MI17";"LATERNA";"10005";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"DEU";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20070101;20090222;"DEU302640234";"MI17";"LATERNA";"10005";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20090223;20090310;"DEU302640234";"MI17";"LATERNA";"10005";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20090311;20090316;"DEU302640234";"L124";"PETER";"23001";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20090317;20090402;"DEU302640234";"L124";"PETER";"23001";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20090403;20100412;"DEU302640234";"L124";"PETER";"23001";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20100413;20110330;"DEU302640234";"L124";"PETER";"23001";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.40";"6.56";"3.00";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20110331;20140217;"DEU302640234";"L124";"PETER";"23001";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.28";"6.56";"2.90";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20140218;20220412;"DEU302640234";"L124";"PETER";"23001";"";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";"";"";NA;NA;"7.28";"6.56";"2.90";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20220413;20220517;"DEU302640234";"L124";"PETER";"DKODO";"Oddesund Nord";"";"N";"Y";"N";"N";"";"N";NA;"WO";"GNS";"FPO";"FYK";"";NA;NA;"7.28";"6.56";"2.90";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-01-01"
"DNK";"DEU302640234";NA;"MOD";20220518;21001231;"DEU302640234";"L383";"PJEVS";"DKODO";"Oddesund Nord";"";"N";"Y";"N";"N";"Y";"N";NA;"WO";"GNS";"FYK";"FPO";"";NA;NA;"7.28";"6.56";"2.90";"0.00";"0.00";"42.00";"0.00";3;"2005-12-01";"MFL";"";"";"";"1997-12-01"
"DNK";"DEU400840101";NA;"CHA";19910326;19911231;"HV3";"HV3";"VINNIE RUNGE";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.77";"16.40";"41.20";"27.72";"0.00";"165.00";"15.00";2;"1968-01-01";"3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";19920101;19961231;"HV3";"HV3";"VINNIE RUNGE";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.77";"16.40";"41.20";"27.72";"0.00";"165.00";"15.00";2;"1968-01-01";"B12";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";19970101;19971030;"HV3";"HV3";"VINNIE RUNGE";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.77";"16.40";"41.20";"27.72";"0.00";"165.00";"15.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";19971031;19971222;"HV3";"HV3";"VINNIE RUNGE";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.20";"16.40";"41.20";"27.72";"0.00";"165.00";"15.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";19971223;19990214;"HG17";"HG17";"EMMA";"28001";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"GNS";"NO";"";"";NA;NA;"17.20";"16.40";"41.20";"27.72";"0.00";"202.00";"15.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";19990215;20000104;"HV26";"HV26";"MALENE";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"0.00";"41.20";"27.72";"0.00";"202.00";"0.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20000105;20000503;"HV26";"HV26";"KIT";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"0.00";"41.20";"27.72";"0.00";"202.00";"0.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20000504;20001016;"HV26";"HV26";"KIT";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"0.00";"41.20";"27.72";"0.00";"221.00";"0.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20001017;20021231;"HV26";"HV26";"KIT";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"4B3";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20030101;20040425;"HV26";"HV26";"KIT";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20040426;20040613;"HV26";"HV26";"KIT";"19009";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"OTB";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20040614;20040624;"HV26";"HV26";"VIKTOR";"19006";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20040625;20041107;"E26";"E26";"VIKTOR";"19006";"";"OVIT";"Y";"Y";"N";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20041108;20080919;"E26";"E26";"VIKTOR";"19006";"";"OVIT";"Y";"Y";"Y";"";"";"";NA;"TUB";"OTB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"MOD";20080920;20091220;"RI568";"RI568";"JULI-ANE II";"20001";"";"OVIT";"Y";"Y";"Y";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU400840101";NA;"DES";20091221;20091221;"RI568";"RI568";"JULI-ANE II";"20001";"";"OVIT";"Y";"Y";"Y";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.20";"15.63";"43.10";"0.00";"0.00";"221.00";"0.00";2;"1968-01-01";"MFL";"";"";"";"1968-01-01"
"DNK";"DEU500290105";NA;"CHA";19910821;19911231;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"0.00";"29.90";"0.00";"147.00";"0.00";2;"1991-01-01";"3";"";"";"";"1962-01-01"
"DNK";"DEU500290105";NA;"MOD";19920101;19940328;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"0.00";"29.90";"0.00";"147.00";"0.00";2;"1991-01-01";"B12";"";"";"";"1962-01-01"
"DNK";"DEU500290105";NA;"MOD";19940329;19961231;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"31.80";"31.77";"0.00";"170.00";"0.00";2;"1991-01-01";"B12";"";"";"";"1962-01-01"
"DNK";"DEU500290105";NA;"MOD";19970101;20011115;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"31.80";"31.77";"0.00";"170.00";"0.00";2;"1991-01-01";"4B3";"";"";"";"1962-01-01"
"DNK";"DEU500290105";NA;"MOD";20011116;20021231;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"31.80";"31.77";"0.00";"170.00";"0.00";2;"1991-01-01";"4B3";"";"";"";"1962-01-01"
"DNK";"DEU500290105";NA;"MOD";20030101;20041109;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"N";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"31.80";"31.77";"0.00";"170.00";"0.00";2;"1991-01-01";"MFL";"";"";"";"1962-01-01"
"DNK";"DEU500290105";NA;"MOD";20041110;20041205;"E129";"E129";"LISSY KRARUP";"19006";"";"OWGC";"Y";"Y";"Y";"";"";"";NA;"TUB";"TBB";"NO";"";"";NA;NA;"17.82";"0.00";"31.80";"31.77";"0.00";"170.00";"0.00";2;"1991-01-01";"MFL";"";"";"";"1962-01-01"
